gcs_path	production_gcs_path	change_type	old_version	new_version	exit_code	local_md5	remote_md5	verified	old_version_removed
gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t02-plasma_metab-t-amines_metadata_samples_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t02-plasma_metab-t-amines_metadata_samples_v1.3.txt	MODIFIED	1.3	1.4	0	8f6f74a3ad00e80c9b401578fa1ab78a	8f6f74a3ad00e80c9b401578fa1ab78a	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t02-plasma_metab-t-conv_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t02-plasma_metab-t-conv_metadata_features_v1.3.txt	MODIFIED	1.3	1.4	0	d752fec73ff162f9061b35983b141bf4	d752fec73ff162f9061b35983b141bf4	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t02-plasma_metab-t-conv_metadata_samples_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t02-plasma_metab-t-conv_metadata_samples_v1.3.txt	MODIFIED	1.3	1.4	0	ebbd19512427232c1d57ae775e608a4b	ebbd19512427232c1d57ae775e608a4b	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t02-plasma_metab-t-imm-crt_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t02-plasma_metab-t-imm-crt_metadata_features_v1.3.txt	MODIFIED	1.3	1.4	0	8eecfcbf9712390bb7de2a8ee0c69047	8eecfcbf9712390bb7de2a8ee0c69047	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t02-plasma_metab-t-imm-crt_metadata_samples_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t02-plasma_metab-t-imm-crt_metadata_samples_v1.3.txt	MODIFIED	1.3	1.4	0	6818134ad9d0fa7eb0326727e09b7157	6818134ad9d0fa7eb0326727e09b7157	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t02-plasma_metab-t-oxylipneg_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t02-plasma_metab-t-oxylipneg_metadata_features_v1.3.txt	MODIFIED	1.3	1.4	0	e13eaa34e0aed0804ee51512bf7c01c3	e13eaa34e0aed0804ee51512bf7c01c3	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t02-plasma_metab-t-oxylipneg_metadata_samples_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t02-plasma_metab-t-oxylipneg_metadata_samples_v1.3.txt	MODIFIED	1.3	1.4	0	a142c554be69336b382aa10c5860d52a	a142c554be69336b382aa10c5860d52a	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t02-plasma_metab-t-tca_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t02-plasma_metab-t-tca_metadata_features_v1.3.txt	MODIFIED	1.3	1.4	0	d2db1caa541ab0326ba6cad7f0004393	d2db1caa541ab0326ba6cad7f0004393	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t02-plasma_metab-t-tca_metadata_samples_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t02-plasma_metab-t-tca_metadata_samples_v1.3.txt	MODIFIED	1.3	1.4	0	83f24658760fa755335ade210d7c419b	83f24658760fa755335ade210d7c419b	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t10-muscle_metab-t-amines_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t10-muscle_metab-t-amines_metadata_features_v1.3.txt	MODIFIED	1.3	1.4	0	b83d94e8f2ebcf8c50cbcb365f73c972	b83d94e8f2ebcf8c50cbcb365f73c972	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t10-muscle_metab-t-amines_metadata_samples_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t10-muscle_metab-t-amines_metadata_samples_v1.3.txt	MODIFIED	1.3	1.4	0	48344deafd6e0c67b2c92160761adbb4	48344deafd6e0c67b2c92160761adbb4	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t10-muscle_metab-t-nuc_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t10-muscle_metab-t-nuc_metadata_features_v1.3.txt	MODIFIED	1.3	1.4	0	070a1a72e3669146c8d8d5d9f37e15bf	070a1a72e3669146c8d8d5d9f37e15bf	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t10-muscle_metab-t-nuc_metadata_samples_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t10-muscle_metab-t-nuc_metadata_samples_v1.3.txt	MODIFIED	1.3	1.4	0	392a7b55a642648fbfa2d075c5843438	392a7b55a642648fbfa2d075c5843438	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t10-muscle_metab-t-oxylipneg_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t10-muscle_metab-t-oxylipneg_metadata_features_v1.3.txt	MODIFIED	1.3	1.4	0	7e4464ea091190a2099a66ac2f2e4446	7e4464ea091190a2099a66ac2f2e4446	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t10-muscle_metab-t-oxylipneg_metadata_samples_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t10-muscle_metab-t-oxylipneg_metadata_samples_v1.3.txt	MODIFIED	1.3	1.4	0	9056022eb9169651c7bfe329676f7dc1	9056022eb9169651c7bfe329676f7dc1	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t10-muscle_metab-t-tca_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t10-muscle_metab-t-tca_metadata_features_v1.3.txt	MODIFIED	1.3	1.4	0	f534de979e77b28d57228aa7812c10c4	f534de979e77b28d57228aa7812c10c4	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t10-muscle_metab-t-tca_metadata_samples_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t10-muscle_metab-t-tca_metadata_samples_v1.3.txt	MODIFIED	1.3	1.4	0	2e36c3406654420d5c3095402cd17ff0	2e36c3406654420d5c3095402cd17ff0	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-acoa_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-acoa_metadata_features_v1.3.txt	MODIFIED	1.3	1.4	0	4646a57b5da6a91e40f833dd35a52aa6	4646a57b5da6a91e40f833dd35a52aa6	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-acoa_metadata_samples_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-acoa_metadata_samples_v1.3.txt	MODIFIED	1.3	1.4	0	ed6cb90a6b5ebf5400198f93c29c1000	ed6cb90a6b5ebf5400198f93c29c1000	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-amines_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-amines_metadata_features_v1.3.txt	MODIFIED	1.3	1.4	0	41642af3f035f76d4cf1bf1a493abb1f	41642af3f035f76d4cf1bf1a493abb1f	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-amines_metadata_samples_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-amines_metadata_samples_v1.3.txt	MODIFIED	1.3	1.4	0	09f5caaa5ac8f52d3718fa67ae57d214	09f5caaa5ac8f52d3718fa67ae57d214	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-ka_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-ka_metadata_features_v1.3.txt	MODIFIED	1.3	1.4	0	31c5e192e51dc7193345d69874351e42	31c5e192e51dc7193345d69874351e42	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-ka_metadata_samples_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-ka_metadata_samples_v1.3.txt	MODIFIED	1.3	1.4	0	9e804566a7b085e070079d98274e68dc	9e804566a7b085e070079d98274e68dc	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-nuc_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-nuc_metadata_features_v1.3.txt	MODIFIED	1.3	1.4	0	0f63624bbb22e7edf4eba41a29b89cb3	0f63624bbb22e7edf4eba41a29b89cb3	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-nuc_metadata_samples_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-nuc_metadata_samples_v1.3.txt	MODIFIED	1.3	1.4	0	d4c27877cc2b10437213b74e76a83c60	d4c27877cc2b10437213b74e76a83c60	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-oxylipneg_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-oxylipneg_metadata_features_v1.3.txt	MODIFIED	1.3	1.4	0	334525a761d04af662c7896a71fcbb5e	334525a761d04af662c7896a71fcbb5e	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-oxylipneg_metadata_samples_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-oxylipneg_metadata_samples_v1.3.txt	MODIFIED	1.3	1.4	0	1763c03dc7bdfcc21964ef4dc0997129	1763c03dc7bdfcc21964ef4dc0997129	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-tca_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-tca_metadata_features_v1.3.txt	MODIFIED	1.3	1.4	0	64e141770fd316edc0b171dac9ffc1b0	64e141770fd316edc0b171dac9ffc1b0	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-tca_metadata_samples_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-tca_metadata_samples_v1.3.txt	MODIFIED	1.3	1.4	0	d8d32e26c60c2a081feb56e56f7fed48	d8d32e26c60c2a081feb56e56f7fed48	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-targeted/qc-norm/human-precovid-sed-adu_t02-plasma_metab-t-amines_qc-norm_log2_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/qc-norm/human-precovid-sed-adu_t02-plasma_metab-t-amines_qc-norm_log2_v1.3.txt	MODIFIED	1.3	1.4	0	7e983f9b929fffa2d4d229a1049887d0	7e983f9b929fffa2d4d229a1049887d0	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-targeted/qc-norm/human-precovid-sed-adu_t02-plasma_metab-t-conv_qc-norm_log2_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/qc-norm/human-precovid-sed-adu_t02-plasma_metab-t-conv_qc-norm_log2_v1.3.txt	MODIFIED	1.3	1.4	0	0755d617d29adb7cc208fb3d3db4facc	0755d617d29adb7cc208fb3d3db4facc	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-targeted/qc-norm/human-precovid-sed-adu_t02-plasma_metab-t-imm-crt_qc-norm_log2_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/qc-norm/human-precovid-sed-adu_t02-plasma_metab-t-imm-crt_qc-norm_log2_v1.3.txt	MODIFIED	1.3	1.4	0	c35589bc93a258a26edc2fcc436c7d7f	c35589bc93a258a26edc2fcc436c7d7f	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-targeted/qc-norm/human-precovid-sed-adu_t02-plasma_metab-t-oxylipneg_qc-norm_log2_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/qc-norm/human-precovid-sed-adu_t02-plasma_metab-t-oxylipneg_qc-norm_log2_v1.3.txt	MODIFIED	1.3	1.4	0	993947f0ad4c42ef672b16df94719d92	993947f0ad4c42ef672b16df94719d92	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-targeted/qc-norm/human-precovid-sed-adu_t02-plasma_metab-t-tca_qc-norm_log2_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/qc-norm/human-precovid-sed-adu_t02-plasma_metab-t-tca_qc-norm_log2_v1.3.txt	MODIFIED	1.3	1.4	0	240682d090da10f493e541208004ccc3	240682d090da10f493e541208004ccc3	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-targeted/qc-norm/human-precovid-sed-adu_t10-muscle_metab-t-amines_qc-norm_log2_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/qc-norm/human-precovid-sed-adu_t10-muscle_metab-t-amines_qc-norm_log2_v1.3.txt	MODIFIED	1.3	1.4	0	a15416b20c66a1f3146dbf42ae5b69bf	a15416b20c66a1f3146dbf42ae5b69bf	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-targeted/qc-norm/human-precovid-sed-adu_t10-muscle_metab-t-nuc_qc-norm_log2_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/qc-norm/human-precovid-sed-adu_t10-muscle_metab-t-nuc_qc-norm_log2_v1.3.txt	MODIFIED	1.3	1.4	0	445a999266c01bef188723a857e3f5a2	445a999266c01bef188723a857e3f5a2	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-targeted/qc-norm/human-precovid-sed-adu_t10-muscle_metab-t-oxylipneg_qc-norm_log2_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/qc-norm/human-precovid-sed-adu_t10-muscle_metab-t-oxylipneg_qc-norm_log2_v1.3.txt	MODIFIED	1.3	1.4	0	76ad4b27b1f782fced9694c50eaf11df	76ad4b27b1f782fced9694c50eaf11df	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-targeted/qc-norm/human-precovid-sed-adu_t10-muscle_metab-t-tca_qc-norm_log2_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/qc-norm/human-precovid-sed-adu_t10-muscle_metab-t-tca_qc-norm_log2_v1.3.txt	MODIFIED	1.3	1.4	0	4946d993b5cebb6f5bb9502ff0ecade9	4946d993b5cebb6f5bb9502ff0ecade9	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-targeted/qc-norm/human-precovid-sed-adu_t11-adipose_metab-t-acoa_qc-norm_log2_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/qc-norm/human-precovid-sed-adu_t11-adipose_metab-t-acoa_qc-norm_log2_v1.3.txt	MODIFIED	1.3	1.4	0	bcc9991fdceedb1300396286466c0a5f	bcc9991fdceedb1300396286466c0a5f	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-targeted/qc-norm/human-precovid-sed-adu_t11-adipose_metab-t-amines_qc-norm_log2_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/qc-norm/human-precovid-sed-adu_t11-adipose_metab-t-amines_qc-norm_log2_v1.3.txt	MODIFIED	1.3	1.4	0	1af1bcab9c670eb1af5ee8856fd61cfe	1af1bcab9c670eb1af5ee8856fd61cfe	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-targeted/qc-norm/human-precovid-sed-adu_t11-adipose_metab-t-ka_qc-norm_log2_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/qc-norm/human-precovid-sed-adu_t11-adipose_metab-t-ka_qc-norm_log2_v1.3.txt	MODIFIED	1.3	1.4	0	f7c103210382efd2024b692d062110b9	f7c103210382efd2024b692d062110b9	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-targeted/qc-norm/human-precovid-sed-adu_t11-adipose_metab-t-nuc_qc-norm_log2_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/qc-norm/human-precovid-sed-adu_t11-adipose_metab-t-nuc_qc-norm_log2_v1.3.txt	MODIFIED	1.3	1.4	0	c0cf08fa70f66c689176c0e234db8723	c0cf08fa70f66c689176c0e234db8723	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-targeted/qc-norm/human-precovid-sed-adu_t11-adipose_metab-t-oxylipneg_qc-norm_log2_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/qc-norm/human-precovid-sed-adu_t11-adipose_metab-t-oxylipneg_qc-norm_log2_v1.3.txt	MODIFIED	1.3	1.4	0	0f92e1122bfeb6ee8212be32ab38952a	0f92e1122bfeb6ee8212be32ab38952a	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-targeted/qc-norm/human-precovid-sed-adu_t11-adipose_metab-t-tca_qc-norm_log2_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/qc-norm/human-precovid-sed-adu_t11-adipose_metab-t-tca_qc-norm_log2_v1.3.txt	MODIFIED	1.3	1.4	0	c8b2e3e0f3b6d334478aa980e930acd8	c8b2e3e0f3b6d334478aa980e930acd8	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-untargeted/metadata/human-precovid-sed-adu_t02-plasma_metab-u-hilicpos_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/metadata/human-precovid-sed-adu_t02-plasma_metab-u-hilicpos_metadata_features_v1.3.txt	MODIFIED	1.3	1.4	0	b9add9c20411f795c547644ea5a761d0	b9add9c20411f795c547644ea5a761d0	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-untargeted/metadata/human-precovid-sed-adu_t02-plasma_metab-u-hilicpos_metadata_samples_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/metadata/human-precovid-sed-adu_t02-plasma_metab-u-hilicpos_metadata_samples_v1.3.txt	MODIFIED	1.3	1.4	0	4dde7b345cdaa4ebd0ba8dc0387c9fd6	4dde7b345cdaa4ebd0ba8dc0387c9fd6	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-untargeted/metadata/human-precovid-sed-adu_t02-plasma_metab-u-ionpneg_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/metadata/human-precovid-sed-adu_t02-plasma_metab-u-ionpneg_metadata_features_v1.3.txt	MODIFIED	1.3	1.4	0	be8942d24b72df9557c4592103e233bb	be8942d24b72df9557c4592103e233bb	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-untargeted/metadata/human-precovid-sed-adu_t02-plasma_metab-u-ionpneg_metadata_samples_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/metadata/human-precovid-sed-adu_t02-plasma_metab-u-ionpneg_metadata_samples_v1.3.txt	MODIFIED	1.3	1.4	0	6c91cc964974b01f19fee8058fe3ad69	6c91cc964974b01f19fee8058fe3ad69	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-untargeted/metadata/human-precovid-sed-adu_t02-plasma_metab-u-lrpneg_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/metadata/human-precovid-sed-adu_t02-plasma_metab-u-lrpneg_metadata_features_v1.3.txt	MODIFIED	1.3	1.4	0	dcc31f7a092cf1d4ef307affc8f62365	dcc31f7a092cf1d4ef307affc8f62365	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-untargeted/metadata/human-precovid-sed-adu_t02-plasma_metab-u-lrpneg_metadata_samples_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/metadata/human-precovid-sed-adu_t02-plasma_metab-u-lrpneg_metadata_samples_v1.3.txt	MODIFIED	1.3	1.4	0	b2bdc4a0b5ea33e0fd7e70bf9f2d6802	b2bdc4a0b5ea33e0fd7e70bf9f2d6802	TRUE	TRUE
gs://pre-cawg/staging_20260511/metabolomics-untargeted/metadata/human-precovid-sed-adu_t02-plasma_metab-u-lrppos_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-untargeted/metadata/human-precovid-sed-adu_t02-plasma_metab-u-lrppos_metadata_features_v1.3.txt	MODIFIED	1.3	1.4	0	08d6d559b5a1466a6907d22201cb3dc6	08d6d559b5a1466a6907d22201cb3dc6	TRUE	TRUE
